Symbol,Date,Close
DIS,11/12/2018,116.7
DIS,11/13/2018,116.85
DIS,11/14/2018,117.12
DIS,11/15/2018,117.11
DIS,11/16/2018,116.19
DIS,11/19/2018,115.42
DIS,11/20/2018,111.87
DIS,11/21/2018,113.03
DIS,11/23/2018,112.08
DIS,11/26/2018,112.55
DIS,11/27/2018,113.9
DIS,11/28/2018,116.1
DIS,11/29/2018,116.61
DIS,11/30/2018,115.49
DIS,12/3/2018,115.74
DIS,12/4/2018,112.87
DIS,12/6/2018,114.33
DIS,12/7/2018,111.98
DIS,12/10/2018,111.86
DIS,12/11/2018,111.97
DIS,12/12/2018,112.21
DIS,12/13/2018,113.39
DIS,12/14/2018,112.2
DIS,12/17/2018,110.62
DIS,12/18/2018,109.45
DIS,12/19/2018,109.22
DIS,12/20/2018,107
DIS,12/21/2018,104.22
DIS,12/24/2018,100.35
DIS,12/26/2018,105.83
DIS,12/27/2018,106.52
DIS,12/28/2018,107.3
DIS,12/31/2018,109.65
DIS,1/2/2019,108.97
DIS,1/3/2019,106.33
DIS,1/4/2019,109.61
DIS,1/7/2019,110.56
DIS,1/8/2019,111.42
DIS,1/9/2019,112.67
DIS,1/10/2019,112.8
DIS,1/11/2019,112.65
DIS,1/14/2019,112.42
DIS,1/15/2019,111.76
DIS,1/16/2019,110.91
DIS,1/17/2019,111.01
DIS,1/18/2019,111.04
DIS,1/22/2019,110.6
DIS,1/23/2019,111.12
DIS,1/24/2019,110.55
DIS,1/25/2019,111.09
DIS,1/28/2019,110.81
DIS,1/29/2019,110.9
DIS,1/30/2019,110.13
DIS,1/31/2019,111.52
DIS,2/1/2019,111.3
DIS,2/4/2019,111.8
DIS,2/5/2019,112.66
DIS,2/6/2019,111.41
DIS,2/7/2019,110.95
DIS,2/8/2019,111.51
DIS,2/11/2019,109.44
DIS,2/12/2019,109.2
DIS,2/13/2019,110.2
DIS,2/14/2019,110.66
DIS,2/15/2019,112.59
DIS,2/19/2019,113.51
DIS,2/20/2019,113.68
DIS,2/21/2019,114.29
DIS,2/22/2019,115.25
DIS,2/25/2019,113.59
DIS,2/26/2019,113.5
DIS,2/27/2019,112.78
DIS,2/28/2019,112.84
DIS,3/1/2019,114.01
DIS,3/4/2019,114.33
DIS,3/5/2019,114
DIS,3/6/2019,114.85
DIS,3/7/2019,114.01
DIS,3/8/2019,113.81
DIS,3/11/2019,114.75
DIS,3/12/2019,114.73
DIS,3/13/2019,114.09
DIS,3/14/2019,114.48
DIS,3/15/2019,114.96
DIS,3/18/2019,113.12
DIS,3/19/2019,110
DIS,3/20/2019,109.99
DIS,3/21/2019,108.66
DIS,3/22/2019,108.23
DIS,3/25/2019,107.79
DIS,3/26/2019,110.14
DIS,3/27/2019,110.28
DIS,3/28/2019,110.71
DIS,3/29/2019,111.03
DIS,4/1/2019,112.51
DIS,4/2/2019,111.96
DIS,4/3/2019,112.52
DIS,4/4/2019,114.75
DIS,4/5/2019,115
DIS,4/8/2019,114.96
DIS,4/9/2019,116.86
DIS,4/10/2019,117.16
DIS,4/11/2019,116.6
DIS,4/12/2019,130.06
DIS,4/15/2019,132.04
DIS,4/16/2019,129.9
DIS,4/17/2019,131.75
DIS,4/18/2019,132.45
DIS,4/22/2019,131.68
